Tools,Port 0x01: JJH Probe  s/n:3E4C880C,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Port 0x02: JJH Y femur tracker  s/n:3E4C8801,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Port 0x03: JJH T tibia tracker  s/n:3E4C8800,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Passive Strays,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,,,,,,,,
4,Port 0x01: JJH Probe  s/n:3E4C880C,76176412,1736959206.86841,1,Too Few Markers,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,0,3,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Port 0x02: JJH Y femur tracker  s/n:3E4C8801,76176412,1736959206.86841,1,OK,0.8845613,0.1569389,-0.2262701,-0.3764616,30.705,-91.822,-2030.423,0.3640985,3,OK,30.859,-92.29,-2030.388,OK,42.552,5.027,-2010.935,OK,-26.517,-22.84,-2056.671,Port 0x03: JJH T tibia tracker  s/n:3E4C8800,76176412,1736959206.86841,1,OK,0.9993704,-0.0281143,0.0180071,0.0120075,171.396,-256.111,-2063.573,0.1782138,3,OK,171.498,-256.261,-2063.568,OK,139.33,-346.417,-2057.313,OK,81.637,-258.232,-2060.275,Passive Strays,76176412,1736959206.868,1,OK,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,0,0,,,,,,,,
4,Port 0x01: JJH Probe  s/n:3E4C880C,76176415,1736959206.91841,1,Too Few Markers,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,0,3,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Port 0x02: JJH Y femur tracker  s/n:3E4C8801,76176415,1736959206.91841,1,OK,0.8845204,0.1572372,-0.2262763,-0.3764294,30.713,-91.816,-2030.435,0.3616518,3,OK,30.866,-92.283,-2030.4,OK,42.545,5.026,-2010.89,OK,-26.517,-22.833,-2056.665,Port 0x03: JJH T tibia tracker  s/n:3E4C8800,76176415,1736959206.91841,1,OK,0.9993745,-0.0282513,0.0175459,0.0120243,171.402,-256.097,-2063.524,0.1797258,3,OK,171.496,-256.253,-2063.519,OK,139.337,-346.397,-2057.271,OK,81.647,-258.225,-2060.31,Passive Strays,76176415,1736959206.918,1,OK,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,0,0,,,,,,,,
4,Port 0x01: JJH Probe  s/n:3E4C880C,76176418,1736959206.96841,1,Too Few Markers,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,0,3,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Port 0x02: JJH Y femur tracker  s/n:3E4C8801,76176418,1736959206.96841,1,OK,0.8847034,0.1566986,-0.2258198,-0.3764981,30.692,-91.821,-2030.426,0.3791111,3,OK,30.851,-92.299,-2030.389,OK,42.526,5.024,-2010.978,OK,-26.541,-22.829,-2056.605,Port 0x03: JJH T tibia tracker  s/n:3E4C8800,76176418,1736959206.96841,1,OK,0.9994013,-0.0274684,0.0172648,0.0120177,171.387,-256.099,-2063.46,0.1747266,3,OK,171.481,-256.252,-2063.455,OK,139.321,-346.42,-2057.365,OK,81.624,-258.219,-2060.298,Passive Strays,76176418,1736959206.968,1,OK,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,0,0,,,,,,,,
4,Port 0x01: JJH Probe  s/n:3E4C880C,76176421,1736959207.01841,1,Too Few Markers,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,0,3,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Port 0x02: JJH Y femur tracker  s/n:3E4C8801,76176421,1736959207.01841,1,OK,0.8845448,0.1566538,-0.2266592,-0.3763851,30.672,-91.815,-2030.293,0.3594785,3,OK,30.84,-92.268,-2030.247,OK,42.521,5.021,-2010.883,OK,-26.543,-22.836,-2056.634,Port 0x03: JJH T tibia tracker  s/n:3E4C8800,76176421,1736959207.01841,1,OK,0.9993905,-0.0281046,0.016828,0.012068,171.379,-256.096,-2063.472,0.1750112,3,OK,171.47,-256.248,-2063.467,OK,139.315,-346.408,-2057.292,OK,81.622,-258.234,-2060.387,Passive Strays,76176421,1736959207.018,1,OK,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,0,0,,,,,,,,
4,Port 0x01: JJH Probe  s/n:3E4C880C,76176424,1736959207.06841,1,Too Few Markers,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,0,3,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Port 0x02: JJH Y femur tracker  s/n:3E4C8801,76176424,1736959207.06841,1,OK,0.8846314,0.1567371,-0.2261999,-0.376423,30.701,-91.82,-2030.391,0.37037,3,OK,30.858,-92.29,-2030.354,OK,42.534,5.028,-2010.95,OK,-26.522,-22.84,-2056.638,Port 0x03: JJH T tibia tracker  s/n:3E4C8800,76176424,1736959207.06841,1,OK,0.9993824,-0.028172,0.0172196,0.0120302,171.396,-256.099,-2063.488,0.1782384,3,OK,171.486,-256.251,-2063.482,OK,139.323,-346.397,-2057.27,OK,81.648,-258.236,-2060.332,Passive Strays,76176424,1736959207.068,1,OK,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,0,0,,,,,,,,
4,Port 0x01: JJH Probe  s/n:3E4C880C,76176427,1736959207.11841,1,Too Few Markers,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,0,3,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Port 0x02: JJH Y femur tracker  s/n:3E4C8801,76176427,1736959207.11841,1,OK,0.8844614,0.1568178,-0.2269611,-0.3763309,30.695,-91.833,-2030.327,0.3660797,3,OK,30.869,-92.3,-2030.28,OK,42.544,5.015,-2010.892,OK,-26.52,-22.851,-2056.716,Port 0x03: JJH T tibia tracker  s/n:3E4C8800,76176427,1736959207.11841,1,OK,0.9993866,-0.0279937,0.0172458,0.0120583,171.393,-256.094,-2063.454,0.1849165,3,OK,171.488,-256.253,-2063.448,OK,139.329,-346.391,-2057.267,OK,81.635,-258.233,-2060.293,Passive Strays,76176427,1736959207.118,1,OK,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,0,0,,,,,,,,
4,Port 0x01: JJH Probe  s/n:3E4C880C,76176430,1736959207.16841,1,Too Few Markers,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,0,3,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Port 0x02: JJH Y femur tracker  s/n:3E4C8801,76176430,1736959207.16841,1,OK,0.8846297,0.1575599,-0.2256103,-0.3764375,30.724,-91.816,-2030.535,0.3657399,3,OK,30.863,-92.292,-2030.512,OK,42.527,5.03,-2010.904,OK,-26.539,-22.84,-2056.625,Port 0x03: JJH T tibia tracker  s/n:3E4C8800,76176430,1736959207.16841,1,OK,0.9993646,-0.0283972,0.0178821,0.0120078,171.377,-256.099,-2063.528,0.182923,3,OK,171.48,-256.252,-2063.523,OK,139.307,-346.393,-2057.226,OK,81.619,-258.226,-2060.252,Passive Strays,76176430,1736959207.168,1,OK,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,0,0,,,,,,,,
4,Port 0x01: JJH Probe  s/n:3E4C880C,76176433,1736959207.21841,1,Too Few Markers,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,0,3,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Port 0x02: JJH Y femur tracker  s/n:3E4C8801,76176433,1736959207.21841,1,OK,0.88452,0.1571732,-0.2263506,-0.3764125,30.7,-91.829,-2030.437,0.3607243,3,OK,30.86,-92.294,-2030.398,OK,42.537,5.009,-2010.906,OK,-26.537,-22.845,-2056.69,Port 0x03: JJH T tibia tracker  s/n:3E4C8800,76176433,1736959207.21841,1,OK,0.9993821,-0.0281085,0.0173651,0.0119894,171.387,-256.105,-2063.52,0.178016,3,OK,171.484,-256.258,-2063.514,OK,139.315,-346.41,-2057.303,OK,81.626,-258.224,-2060.338,Passive Strays,76176433,1736959207.218,1,OK,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,0,0,,,,,,,,
4,Port 0x01: JJH Probe  s/n:3E4C880C,76176436,1736959207.26841,1,Too Few Markers,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,0,3,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Port 0x02: JJH Y femur tracker  s/n:3E4C8801,76176436,1736959207.26841,1,OK,0.8845354,0.1570109,-0.2263773,-0.376428,30.688,-91.827,-2030.435,0.3655998,3,OK,30.848,-92.296,-2030.396,OK,42.527,5.017,-2010.94,OK,-26.537,-22.841,-2056.699,Port 0x03: JJH T tibia tracker  s/n:3E4C8800,76176436,1736959207.26841,1,OK,0.9993719,-0.0283981,0.0174899,0.0119747,171.381,-256.098,-2063.486,0.1784277,3,OK,171.474,-256.25,-2063.481,OK,139.302,-346.391,-2057.21,OK,81.631,-258.221,-2060.281,Passive Strays,76176436,1736959207.268,1,OK,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,0,0,,,,,,,,
4,Port 0x01: JJH Probe  s/n:3E4C880C,76176439,1736959207.31841,1,Too Few Markers,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,0,3,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Port 0x02: JJH Y femur tracker  s/n:3E4C8801,76176439,1736959207.31841,1,OK,0.884578,0.1567109,-0.2264807,-0.3763906,30.692,-91.819,-2030.396,0.3689424,3,OK,30.854,-92.288,-2030.356,OK,42.529,5.03,-2010.97,OK,-26.522,-22.84,-2056.696,Port 0x03: JJH T tibia tracker  s/n:3E4C8800,76176439,1736959207.31841,1,OK,0.9993777,-0.0279325,0.0178676,0.0120305,171.381,-256.093,-2063.542,0.176314,3,OK,171.482,-256.242,-2063.537,OK,139.319,-346.407,-2057.323,OK,81.619,-258.216,-2060.27,Passive Strays,76176439,1736959207.318,1,OK,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,0,0,,,,,,,,
4,Port 0x01: JJH Probe  s/n:3E4C880C,76176442,1736959207.36841,1,Too Few Markers,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,0,3,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Port 0x02: JJH Y femur tracker  s/n:3E4C8801,76176442,1736959207.36841,1,OK,0.8846449,0.1564172,-0.2263648,-0.3764254,30.693,-91.833,-2030.394,0.3713181,3,OK,30.86,-92.298,-2030.351,OK,42.541,5.012,-2011.024,OK,-26.521,-22.851,-2056.694,Port 0x03: JJH T tibia tracker  s/n:3E4C8800,76176442,1736959207.36841,1,OK,0.999375,-0.0280889,0.0178061,0.0119839,171.391,-256.095,-2063.486,0.1768307,3,OK,171.489,-256.246,-2063.48,OK,139.32,-346.401,-2057.243,OK,81.633,-258.211,-2060.224,Passive Strays,76176442,1736959207.368,1,OK,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,0,0,,,,,,,,
4,Port 0x01: JJH Probe  s/n:3E4C880C,76176445,1736959207.41841,1,Too Few Markers,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,0,3,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Port 0x02: JJH Y femur tracker  s/n:3E4C8801,76176445,1736959207.41841,1,OK,0.8845172,0.1573444,-0.2262377,-0.3764154,30.705,-91.819,-2030.505,0.3591739,3,OK,30.858,-92.285,-2030.471,OK,42.535,5.021,-2010.936,OK,-26.537,-22.838,-2056.726,Port 0x03: JJH T tibia tracker  s/n:3E4C8800,76176445,1736959207.41841,1,OK,0.9993794,-0.0281355,0.0174416,0.0120416,171.382,-256.095,-2063.498,0.1767058,3,OK,171.478,-256.246,-2063.492,OK,139.316,-346.402,-2057.271,OK,81.626,-258.226,-2060.302,Passive Strays,76176445,1736959207.418,1,OK,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,0,0,,,,,,,,
4,Port 0x01: JJH Probe  s/n:3E4C880C,76176448,1736959207.46841,1,Too Few Markers,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,0,3,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Port 0x02: JJH Y femur tracker  s/n:3E4C8801,76176448,1736959207.46841,1,OK,0.8847046,0.1561575,-0.2263248,-0.3764169,30.681,-91.822,-2030.337,0.3757423,3,OK,30.855,-92.286,-2030.289,OK,42.53,5.018,-2011.021,OK,-26.537,-22.839,-2056.649,Port 0x03: JJH T tibia tracker  s/n:3E4C8800,76176448,1736959207.46841,1,OK,0.99939,-0.0278291,0.0173233,0.0120468,171.378,-256.099,-2063.468,0.1751594,3,OK,171.47,-256.253,-2063.462,OK,139.318,-346.414,-2057.305,OK,81.621,-258.227,-2060.294,Passive Strays,76176448,1736959207.468,1,OK,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,0,0,,,,,,,,
4,Port 0x01: JJH Probe  s/n:3E4C880C,76176451,1736959207.51841,1,Too Few Markers,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,0,3,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Port 0x02: JJH Y femur tracker  s/n:3E4C8801,76176451,1736959207.51841,1,OK,0.8846141,0.1565641,-0.226419,-0.376404,30.69,-91.826,-2030.361,0.3684618,3,OK,30.857,-92.293,-2030.318,OK,42.539,5.021,-2010.958,OK,-26.535,-22.847,-2056.666,Port 0x03: JJH T tibia tracker  s/n:3E4C8800,76176451,1736959207.51841,1,OK,0.9993684,-0.0283311,0.0177868,0.0119922,171.39,-256.112,-2063.584,0.1841856,3,OK,171.492,-256.268,-2063.578,OK,139.318,-346.405,-2057.3,OK,81.631,-258.237,-2060.325,Passive Strays,76176451,1736959207.518,1,OK,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,0,0,,,,,,,,
4,Port 0x01: JJH Probe  s/n:3E4C880C,76176454,1736959207.56841,1,Too Few Markers,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,0,3,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Port 0x02: JJH Y femur tracker  s/n:3E4C8801,76176454,1736959207.56841,1,OK,0.884686,0.156374,-0.2262387,-0.3764224,30.697,-91.814,-2030.336,0.3766935,3,OK,30.867,-92.284,-2030.291,OK,42.538,5.03,-2010.972,OK,-26.524,-22.829,-2056.616,Port 0x03: JJH T tibia tracker  s/n:3E4C8800,76176454,1736959207.56841,1,OK,0.9993744,-0.0282127,0.017604,0.0120399,171.385,-256.096,-2063.522,0.1779596,3,OK,171.484,-256.249,-2063.517,OK,139.324,-346.404,-2057.271,OK,81.624,-258.222,-2060.297,Passive Strays,76176454,1736959207.568,1,OK,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,0,0,,,,,,,,
4,Port 0x01: JJH Probe  s/n:3E4C880C,76176457,1736959207.61841,1,Too Few Markers,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,0,3,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Port 0x02: JJH Y femur tracker  s/n:3E4C8801,76176457,1736959207.61841,1,OK,0.8846818,0.1567546,-0.2260332,-0.3763976,30.71,-91.828,-2030.398,0.3690315,3,OK,30.87,-92.294,-2030.359,OK,42.534,5.013,-2010.949,OK,-26.532,-22.851,-2056.619,Port 0x03: JJH T tibia tracker  s/n:3E4C8800,76176457,1736959207.61841,1,OK,0.9993658,-0.0283716,0.0178762,0.0119787,171.386,-256.109,-2063.57,0.1755091,3,OK,171.475,-256.26,-2063.564,OK,139.311,-346.405,-2057.272,OK,81.641,-258.229,-2060.296,Passive Strays,76176457,1736959207.618,1,OK,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,0,0,,,,,,,,
4,Port 0x01: JJH Probe  s/n:3E4C880C,76176460,1736959207.66841,1,Too Few Markers,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,0,3,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Port 0x02: JJH Y femur tracker  s/n:3E4C8801,76176460,1736959207.66841,1,OK,0.8846941,0.1566985,-0.225821,-0.3765193,30.69,-91.825,-2030.364,0.3762584,3,OK,30.847,-92.299,-2030.328,OK,42.529,5.017,-2010.915,OK,-26.539,-22.833,-2056.543,Port 0x03: JJH T tibia tracker  s/n:3E4C8800,76176460,1736959207.66841,1,OK,0.9993892,-0.0278235,0.0174227,0.0119796,171.387,-256.105,-2063.499,0.1729189,3,OK,171.481,-256.253,-2063.494,OK,139.31,-346.417,-2057.33,OK,81.633,-258.224,-2060.308,Passive Strays,76176460,1736959207.668,1,OK,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,0,0,,,,,,,,
4,Port 0x01: JJH Probe  s/n:3E4C880C,76176463,1736959207.71841,1,Too Few Markers,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,0,3,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Port 0x02: JJH Y femur tracker  s/n:3E4C8801,76176463,1736959207.71841,1,OK,0.8845062,0.1570625,-0.2265314,-0.3763824,30.699,-91.822,-2030.401,0.3636182,3,OK,30.861,-92.289,-2030.36,OK,42.535,5.021,-2010.901,OK,-26.529,-22.839,-2056.692,Port 0x03: JJH T tibia tracker  s/n:3E4C8800,76176463,1736959207.71841,1,OK,0.9993722,-0.0284407,0.0173815,0.0120079,171.386,-256.099,-2063.523,0.182576,3,OK,171.49,-256.252,-2063.518,OK,139.314,-346.396,-2057.247,OK,81.624,-258.228,-2060.337,Passive Strays,76176463,1736959207.718,1,OK,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,0,0,,,,,,,,
4,Port 0x01: JJH Probe  s/n:3E4C880C,76176466,1736959207.76841,1,Too Few Markers,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,0,3,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Port 0x02: JJH Y femur tracker  s/n:3E4C8801,76176466,1736959207.76841,1,OK,0.8846533,0.1566267,-0.2262052,-0.3764144,30.703,-91.825,-2030.393,0.371055,3,OK,30.866,-92.293,-2030.352,OK,42.539,5.02,-2010.975,OK,-26.523,-22.844,-2056.651,Port 0x03: JJH T tibia tracker  s/n:3E4C8800,76176466,1736959207.76841,1,OK,0.9993658,-0.0286589,0.0173979,0.0119981,171.397,-256.104,-2063.524,0.1853585,3,OK,171.499,-256.258,-2063.518,OK,139.318,-346.388,-2057.207,OK,81.643,-258.239,-2060.334,Passive Strays,76176466,1736959207.768,1,OK,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,0,0,,,,,,,,
4,Port 0x01: JJH Probe  s/n:3E4C880C,76176469,1736959207.81841,1,Too Few Markers,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,0,3,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Port 0x02: JJH Y femur tracker  s/n:3E4C8801,76176469,1736959207.81841,1,OK,0.8846296,0.1569122,-0.2260306,-0.3764562,30.7,-91.82,-2030.415,0.3649779,3,OK,30.856,-92.286,-2030.379,OK,42.537,5.02,-2010.928,OK,-26.536,-22.838,-2056.623,Port 0x03: JJH T tibia tracker  s/n:3E4C8800,76176469,1736959207.81841,1,OK,0.9993797,-0.028196,0.0173627,0.0119862,171.386,-256.101,-2063.552,0.1808829,3,OK,171.477,-256.262,-2063.545,OK,139.318,-346.4,-2057.32,OK,81.627,-258.216,-2060.37,Passive Strays,76176469,1736959207.818,1,OK,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,0,0,,,,,,,,
4,Port 0x01: JJH Probe  s/n:3E4C880C,76176472,1736959207.86841,1,Too Few Markers,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,0,3,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Port 0x02: JJH Y femur tracker  s/n:3E4C8801,76176472,1736959207.86841,1,OK,0.8847264,0.1565643,-0.2257864,-0.3765199,30.696,-91.824,-2030.386,0.373368,3,OK,30.851,-92.289,-2030.35,OK,42.532,5.012,-2010.968,OK,-26.527,-22.836,-2056.564,Port 0x03: JJH T tibia tracker  s/n:3E4C8800,76176472,1736959207.86841,1,OK,0.9993727,-0.0282781,0.017622,0.0120038,171.386,-256.105,-2063.524,0.1814761,3,OK,171.486,-256.259,-2063.519,OK,139.316,-346.404,-2057.261,OK,81.626,-258.229,-2060.296,Passive Strays,76176472,1736959207.868,1,OK,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,0,0,,,,,,,,
4,Port 0x01: JJH Probe  s/n:3E4C880C,76176475,1736959207.91841,1,Too Few Markers,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,0,3,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Missing,-3.697314E+028,-3.697314E+028,-3.697314E+028,Port 0x02: JJH Y femur tracker  s/n:3E4C8801,76176475,1736959207.91841,1,OK,0.8845611,0.1567023,-0.226566,-0.3763826,30.703,-91.828,-2030.342,0.3644362,3,OK,30.87,-92.293,-2030.298,OK,42.553,5.019,-2010.915,OK,-26.522,-22.85,-2056.666,Port 0x03: JJH T tibia tracker  s/n:3E4C8800,76176475,1736959207.91841,1,OK,0.9993852,-0.0281785,0.017052,0.0120206,171.394,-256.097,-2063.47,0.1775098,3,OK,171.489,-256.253,-2063.464,OK,139.329,-346.406,-2057.261,OK,81.63,-258.219,-2060.344,Passive Strays,76176475,1736959207.918,1,OK,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,-3.697314E+028,0,0,,,,,,,,
