Tools,Port 0x01: JJH Probe  s/n:3E4C880C,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Passive Strays,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz
4,Port 0x01: JJH Probe  s/n:3E4C880C,795442558,1780482975.968651493,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,795442558,1780482975.968651493,1,OK,0.6973579,0.0452387,0.0061270,-0.7152677,256.964,-34.321,-1794.775,0.2239853,3,OK,256.734,-34.315,-1794.788,OK,168.107,2.213,-1797.151,OK,259.214,55.316,-1788.180,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,795442558,1780482975.968651493,1,OK,0.8538752,0.2393967,0.3687028,-0.2786479,76.136,-91.939,-1719.609,0.4870683,3,OK,76.426,-92.218,-1720.122,OK,95.069,-15.729,-1658.613,OK,22.572,-63.789,-1648.096,Passive Strays,795442558,1780482975.968,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,2,OK,452.458,-210.000,-1775.540,OK,449.871,-191.087,-1779.045
4,Port 0x01: JJH Probe  s/n:3E4C880C,795442561,1780482976.018651497,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,795442561,1780482976.018651497,1,OK,0.6974716,0.0451757,0.0062720,-0.7151596,256.761,-34.527,-1793.884,0.2225806,3,OK,256.531,-34.518,-1793.896,OK,167.894,1.979,-1796.231,OK,258.981,55.105,-1787.280,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,795442561,1780482976.018651497,1,OK,0.8536798,0.2390633,0.3692439,-0.2788162,76.179,-92.222,-1718.647,0.4343205,3,OK,76.445,-92.459,-1719.100,OK,95.192,-16.010,-1657.723,OK,22.723,-64.082,-1647.109,Passive Strays,795442561,1780482976.018,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,2,OK,451.808,-208.511,-1774.837,OK,449.524,-190.846,-1778.109
4,Port 0x01: JJH Probe  s/n:3E4C880C,795442564,1780482976.068651497,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,795442564,1780482976.068651497,1,OK,0.6975365,0.0445328,0.0068165,-0.7151316,256.616,-34.505,-1793.263,0.2190715,3,OK,256.389,-34.486,-1793.275,OK,167.733,1.984,-1795.466,OK,258.831,55.119,-1786.675,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,795442564,1780482976.068651497,1,OK,0.8533285,0.2386628,0.3701228,-0.2790692,76.195,-92.169,-1717.745,0.4522766,3,OK,76.468,-92.419,-1718.219,OK,95.323,-15.939,-1656.869,OK,22.885,-64.006,-1646.087,Passive Strays,795442564,1780482976.068,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,2,OK,452.131,-209.030,-1775.540,OK,449.543,-190.867,-1778.137
4,Port 0x01: JJH Probe  s/n:3E4C880C,795442567,1780482976.118651497,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,795442567,1780482976.118651497,1,OK,0.6976254,0.0456559,0.0076102,-0.7149660,256.444,-34.637,-1792.901,0.2252166,3,OK,256.207,-34.614,-1792.912,OK,167.556,1.816,-1795.051,OK,258.621,54.970,-1786.070,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,795442567,1780482976.118651497,1,OK,0.8526712,0.2378450,0.3719270,-0.2793778,76.519,-92.388,-1716.892,0.4276949,3,OK,76.789,-92.606,-1717.333,OK,95.860,-16.151,-1656.143,OK,23.493,-64.246,-1645.033,Passive Strays,795442567,1780482976.118,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,2,OK,452.221,-209.439,-1775.320,OK,449.285,-190.904,-1777.821
4,Port 0x01: JJH Probe  s/n:3E4C880C,795442570,1780482976.168651497,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,795442570,1780482976.168651497,1,OK,0.6977046,0.0450511,0.0080569,-0.7149222,256.270,-34.694,-1792.387,0.2214031,3,OK,256.038,-34.670,-1792.397,OK,167.366,1.741,-1794.412,OK,258.436,54.912,-1785.578,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,795442570,1780482976.168651497,1,OK,0.8520371,0.2371762,0.3735517,-0.2797131,76.675,-92.289,-1716.219,0.4671022,3,OK,76.967,-92.528,-1716.702,OK,96.218,-16.027,-1655.550,OK,23.887,-64.136,-1644.129,Passive Strays,795442570,1780482976.168,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,1,OK,449.172,-191.383,-1778.786
4,Port 0x01: JJH Probe  s/n:3E4C880C,795442573,1780482976.218651497,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,795442573,1780482976.218651497,1,OK,0.6977907,0.0454318,0.0089488,-0.7148035,256.113,-34.698,-1791.873,0.2144503,3,OK,255.895,-34.696,-1791.885,OK,167.186,1.718,-1793.772,OK,258.245,54.908,-1784.904,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,795442573,1780482976.218651497,1,OK,0.8516470,0.2369157,0.3744302,-0.2799470,76.831,-92.367,-1715.240,0.4446072,3,OK,77.097,-92.611,-1715.707,OK,96.497,-16.097,-1654.593,OK,24.218,-64.225,-1643.071,Passive Strays,795442573,1780482976.218,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,795442576,1780482976.268651497,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,795442576,1780482976.268651497,1,OK,0.6977826,0.0448746,0.0092860,-0.7148423,255.935,-34.640,-1791.261,0.2109799,3,OK,255.716,-34.626,-1791.271,OK,167.011,1.779,-1793.057,OK,258.075,54.956,-1784.322,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,795442576,1780482976.268651497,1,OK,0.8513002,0.2364580,0.3754269,-0.2800539,76.864,-92.313,-1714.337,0.4510275,3,OK,77.128,-92.566,-1714.814,OK,96.627,-16.023,-1653.737,OK,24.409,-64.178,-1642.052,Passive Strays,795442576,1780482976.268,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,795442579,1780482976.318651497,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,795442579,1780482976.318651497,1,OK,0.6978999,0.0440661,0.0099481,-0.7147691,255.702,-34.798,-1790.567,0.2120530,3,OK,255.485,-34.775,-1790.576,OK,166.750,1.584,-1792.187,OK,257.836,54.794,-1783.650,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,795442579,1780482976.318651497,1,OK,0.8509467,0.2356587,0.3766585,-0.2801484,76.872,-92.543,-1713.261,0.4415625,3,OK,77.144,-92.771,-1713.720,OK,96.749,-16.222,-1652.785,OK,24.586,-64.417,-1640.838,Passive Strays,795442579,1780482976.318,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,795442582,1780482976.368651497,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,795442582,1780482976.368651497,1,OK,0.6980094,0.0436414,0.0101024,-0.7146861,255.506,-34.809,-1789.875,0.2113064,3,OK,255.287,-34.775,-1789.883,OK,166.547,1.546,-1791.436,OK,257.618,54.777,-1782.994,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,795442582,1780482976.368651497,1,OK,0.8507102,0.2353072,0.3773323,-0.2802552,76.934,-92.622,-1712.309,0.4159432,3,OK,77.186,-92.841,-1712.744,OK,96.887,-16.280,-1651.877,OK,24.774,-64.506,-1639.836,Passive Strays,795442582,1780482976.368,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,795442585,1780482976.418651497,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,795442585,1780482976.418651497,1,OK,0.6980511,0.0439836,0.0105054,-0.7146186,255.408,-34.801,-1789.474,0.2191473,3,OK,255.186,-34.783,-1789.484,OK,166.438,1.535,-1790.992,OK,257.510,54.798,-1782.497,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,795442585,1780482976.418651497,1,OK,0.8497598,0.2348298,0.3794780,-0.2806415,77.368,-92.517,-1711.605,0.4550019,3,OK,77.636,-92.765,-1712.085,OK,97.589,-16.199,-1651.213,OK,25.543,-64.430,-1638.837,Passive Strays,795442585,1780482976.418,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,795442588,1780482976.468651497,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,795442588,1780482976.468651497,1,OK,0.6982264,0.0444317,0.0125268,-0.7143870,255.284,-34.924,-1789.332,0.2179996,3,OK,255.061,-34.911,-1789.341,OK,166.288,1.353,-1790.529,OK,257.330,54.654,-1782.045,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,795442588,1780482976.468651497,1,OK,0.8492659,0.2340867,0.3808117,-0.2809508,77.758,-92.665,-1711.011,0.4165214,3,OK,78.011,-92.879,-1711.445,OK,98.147,-16.324,-1650.744,OK,26.165,-64.578,-1638.118,Passive Strays,795442588,1780482976.468,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,795442591,1780482976.518651497,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,795442591,1780482976.518651497,1,OK,0.6983936,0.0449949,0.0129851,-0.7141801,255.192,-35.070,-1789.036,0.2197751,3,OK,254.970,-35.053,-1789.046,OK,166.173,1.156,-1790.200,OK,257.193,54.498,-1781.621,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,795442591,1780482976.518651497,1,OK,0.8487049,0.2333943,0.3822817,-0.2812257,78.060,-92.772,-1710.615,0.4196284,3,OK,78.316,-92.984,-1711.052,OK,98.627,-16.405,-1650.445,OK,26.699,-64.687,-1637.547,Passive Strays,795442591,1780482976.518,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,2,OK,451.339,-210.051,-1773.288,OK,448.415,-191.004,-1776.938
4,Port 0x01: JJH Probe  s/n:3E4C880C,795442594,1780482976.568651497,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,795442594,1780482976.568651497,1,OK,0.6984793,0.0458552,0.0134074,-0.7140338,255.189,-35.021,-1788.928,0.2146523,3,OK,254.969,-35.014,-1788.938,OK,166.169,1.186,-1790.083,OK,257.141,54.535,-1781.351,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,795442594,1780482976.568651497,1,OK,0.8484105,0.2333763,0.3828589,-0.2813436,78.273,-92.687,-1710.441,0.4334915,3,OK,78.531,-92.915,-1710.897,OK,98.923,-16.331,-1650.260,OK,27.004,-64.616,-1637.291,Passive Strays,795442594,1780482976.568,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,795442597,1780482976.618651497,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,795442597,1780482976.618651497,1,OK,0.6985515,0.0458476,0.0140386,-0.7139515,255.141,-35.086,-1788.900,0.2196054,3,OK,254.921,-35.082,-1788.910,OK,166.098,1.091,-1789.945,OK,257.086,54.472,-1781.244,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,795442597,1780482976.618651497,1,OK,0.8483637,0.2333640,0.3829685,-0.2813457,78.316,-92.777,-1710.359,0.4155702,3,OK,78.567,-92.989,-1710.794,OK,98.977,-16.434,-1650.188,OK,27.070,-64.719,-1637.209,Passive Strays,795442597,1780482976.618,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,1,OK,356.321,-189.789,-1793.592
4,Port 0x01: JJH Probe  s/n:3E4C880C,795442600,1780482976.668651497,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,795442600,1780482976.668651497,1,OK,0.6985068,0.0462900,0.0137008,-0.7139732,255.130,-34.959,-1788.956,0.2175067,3,OK,254.907,-34.957,-1788.966,OK,166.105,1.235,-1790.093,OK,257.069,54.595,-1781.286,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,795442600,1780482976.668651497,1,OK,0.8483799,0.2331376,0.3829790,-0.2814701,78.229,-92.590,-1710.473,0.4335167,3,OK,78.492,-92.810,-1710.926,OK,98.907,-16.215,-1650.341,OK,26.982,-64.492,-1637.307,Passive Strays,795442600,1780482976.668,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,1,OK,355.684,-189.701,-1793.410
4,Port 0x01: JJH Probe  s/n:3E4C880C,795442603,1780482976.718651497,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,795442603,1780482976.718651497,1,OK,0.6984863,0.0456598,0.0131971,-0.7140433,255.157,-34.884,-1789.037,0.2191479,3,OK,254.934,-34.867,-1789.046,OK,166.128,1.316,-1790.215,OK,257.121,54.675,-1781.511,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,795442603,1780482976.718651497,1,OK,0.8487427,0.2336754,0.3819911,-0.2812730,77.996,-92.469,-1710.758,0.4515498,3,OK,78.257,-92.718,-1711.237,OK,98.551,-16.104,-1650.529,OK,26.596,-64.366,-1637.700,Passive Strays,795442603,1780482976.718,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,1,OK,355.375,-189.567,-1793.365
4,Port 0x01: JJH Probe  s/n:3E4C880C,795442606,1780482976.768651497,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,795442606,1780482976.768651497,1,OK,0.6983612,0.0444311,0.0118875,-0.7142662,255.259,-34.675,-1789.269,0.2216367,3,OK,255.036,-34.664,-1789.279,OK,166.249,1.571,-1790.582,OK,257.277,54.916,-1782.063,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,795442606,1780482976.768651497,1,OK,0.8495798,0.2339645,0.3799264,-0.2813019,77.643,-92.164,-1711.272,0.4336352,3,OK,77.889,-92.413,-1711.735,OK,97.997,-15.744,-1651.031,OK,25.972,-63.948,-1638.489,Passive Strays,795442606,1780482976.768,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,2,OK,447.801,-189.704,-1776.411,OK,355.067,-189.464,-1793.870
4,Port 0x01: JJH Probe  s/n:3E4C880C,795442609,1780482976.818651497,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,795442609,1780482976.818651497,1,OK,0.6980823,0.0428260,0.0096488,-0.7146705,255.376,-34.248,-1789.776,0.2211149,3,OK,255.147,-34.226,-1789.785,OK,166.418,2.090,-1791.355,OK,257.485,55.368,-1783.055,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,795442609,1780482976.818651497,1,OK,0.8509460,0.2346973,0.3766456,-0.2809737,76.744,-91.715,-1712.211,0.4452462,3,OK,77.018,-91.946,-1712.673,OK,96.725,-15.273,-1651.924,OK,24.546,-63.385,-1639.802,Passive Strays,795442609,1780482976.818,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,2,OK,448.358,-189.940,-1776.377,OK,355.524,-190.025,-1797.243
4,Port 0x01: JJH Probe  s/n:3E4C880C,795442612,1780482976.868651497,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,795442612,1780482976.868651497,1,OK,0.6980040,0.0406538,0.0062024,-0.7149120,255.368,-33.774,-1790.324,0.2140341,3,OK,255.150,-33.760,-1790.334,OK,166.431,2.618,-1792.342,OK,257.526,55.892,-1784.313,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,795442612,1780482976.868651497,1,OK,0.8530556,0.2363076,0.3715121,-0.2800600,75.295,-91.285,-1713.749,0.4988027,3,OK,75.601,-91.554,-1714.268,OK,94.641,-14.814,-1653.251,OK,22.251,-62.856,-1641.923,Passive Strays,795442612,1780482976.868,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,795442615,1780482976.918651497,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,795442615,1780482976.918651497,1,OK,0.6971010,0.0349467,0.0010470,-0.7161199,255.765,-33.203,-1791.777,0.2122508,3,OK,255.546,-33.185,-1791.786,OK,166.952,3.452,-1794.257,OK,258.224,56.531,-1787.139,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,795442615,1780482976.918651497,1,OK,0.8560064,0.2386988,0.3642925,-0.2785083,73.429,-91.057,-1715.688,0.4924649,3,OK,73.731,-91.335,-1716.201,OK,91.844,-14.575,-1654.883,OK,19.234,-62.573,-1644.769,Passive Strays,795442615,1780482976.918,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,795442618,1780482976.968651497,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,795442618,1780482976.968651497,1,OK,0.6959408,0.0319829,-0.0036625,-0.7173773,256.510,-32.796,-1794.269,0.2245197,3,OK,256.275,-32.765,-1794.280,OK,167.850,4.149,-1797.345,OK,259.303,56.973,-1790.595,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,795442618,1780482976.968651497,1,OK,0.8581276,0.2407357,0.3589295,-0.2771877,72.279,-90.918,-1718.695,0.5146217,3,OK,72.600,-91.209,-1719.228,OK,89.973,-14.474,-1657.625,OK,17.210,-62.420,-1648.428,Passive Strays,795442618,1780482976.968,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,2,OK,447.923,-188.537,-1776.576,OK,355.066,-188.666,-1792.468
4,Port 0x01: JJH Probe  s/n:3E4C880C,795442621,1780482977.018651495,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,795442621,1780482977.018651495,1,OK,0.6951621,0.0328689,-0.0079663,-0.7180570,257.541,-32.568,-1797.795,0.2061709,3,OK,257.326,-32.540,-1797.807,OK,168.983,4.582,-1801.692,OK,260.506,57.200,-1794.539,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,795442621,1780482977.018651495,1,OK,0.8591315,0.2410318,0.3564969,-0.2769599,72.899,-90.618,-1722.856,0.4533851,3,OK,73.182,-90.879,-1723.324,OK,90.322,-14.111,-1661.792,OK,17.511,-62.046,-1652.960,Passive Strays,795442621,1780482977.018,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,1,OK,359.998,-192.030,-1792.448
4,Port 0x01: JJH Probe  s/n:3E4C880C,795442624,1780482977.068651495,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,795442624,1780482977.068651495,1,OK,0.6945734,0.0343001,-0.0106875,-0.7185242,258.581,-32.543,-1800.457,0.2092569,3,OK,258.357,-32.518,-1800.471,OK,170.127,4.747,-1804.938,OK,261.667,57.228,-1797.352,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,795442624,1780482977.068651495,1,OK,0.8609300,0.2432442,0.3510287,-0.2764246,72.778,-90.384,-1726.978,0.4732485,3,OK,73.068,-90.670,-1727.469,OK,89.631,-13.916,-1665.665,OK,16.608,-61.696,-1657.743,Passive Strays,795442624,1780482977.068,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
