Tools,Port 0x01: JJH Probe  s/n:3E4C880C,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Passive Strays,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz
4,Port 0x01: JJH Probe  s/n:3E4C880C,790995769,1780408862.818672126,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,790995769,1780408862.818672126,1,OK,0.6907856,0.0518807,0.0077601,-0.7211542,261.858,-36.532,-1788.019,0.1948909,3,OK,261.756,-36.615,-1788.032,OK,173.540,1.639,-1790.531,OK,265.636,53.003,-1780.315,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,790995769,1780408862.818672126,1,OK,0.9101953,0.0571907,0.3879638,-0.1332584,48.447,-85.125,-1764.265,0.5108002,3,OK,48.864,-85.144,-1764.687,OK,32.771,3.288,-1722.125,OK,-13.759,-66.438,-1696.587,Passive Strays,790995769,1780408862.818,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,1,Out of Volume,720.631,519.926,-2467.085
4,Port 0x01: JJH Probe  s/n:3E4C880C,790995772,1780408862.868672126,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,790995772,1780408862.868672126,1,OK,0.6908074,0.0521013,0.0077304,-0.7211178,261.854,-36.593,-1787.826,0.1860784,3,OK,261.767,-36.676,-1787.839,OK,173.526,1.581,-1790.360,OK,265.616,52.930,-1780.098,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,790995772,1780408862.868672126,1,OK,0.9102510,0.0570343,0.3878498,-0.1332770,48.469,-85.140,-1764.260,0.5047348,3,OK,48.880,-85.146,-1764.671,OK,32.784,3.283,-1722.161,OK,-13.754,-66.447,-1696.603,Passive Strays,790995772,1780408862.868,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,1,Out of Volume,720.648,519.916,-2467.028
4,Port 0x01: JJH Probe  s/n:3E4C880C,790995775,1780408862.918672126,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,790995775,1780408862.918672126,1,OK,0.6908230,0.0519345,0.0086607,-0.7211043,261.814,-36.635,-1787.859,0.1896418,3,OK,261.730,-36.726,-1787.872,OK,173.474,1.532,-1790.216,OK,265.576,52.888,-1780.037,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,790995775,1780408862.918672126,1,OK,0.9102909,0.0577178,0.3876936,-0.1331644,48.449,-85.100,-1764.290,0.4988388,3,OK,48.859,-85.138,-1764.709,OK,32.748,3.281,-1722.060,OK,-13.777,-66.448,-1696.657,Passive Strays,790995775,1780408862.918,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,1,Out of Volume,720.567,519.896,-2466.952
4,Port 0x01: JJH Probe  s/n:3E4C880C,790995778,1780408862.968672126,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,790995778,1780408862.968672126,1,OK,0.6907458,0.0521137,0.0071640,-0.7211817,261.816,-36.628,-1787.704,0.1953722,3,OK,261.716,-36.709,-1787.718,OK,173.503,1.555,-1790.340,OK,265.602,52.910,-1780.043,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,790995778,1780408862.968672126,1,OK,0.9102786,0.0574917,0.3877304,-0.1332390,48.423,-85.118,-1764.283,0.5025723,3,OK,48.835,-85.150,-1764.703,OK,32.731,3.282,-1722.097,OK,-13.803,-66.444,-1696.643,Passive Strays,790995778,1780408862.968,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,790995781,1780408863.018672126,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,790995781,1780408863.018672126,1,OK,0.6907620,0.0524537,0.0088824,-0.7211225,261.883,-36.595,-1788.005,0.1968795,3,OK,261.798,-36.692,-1788.019,OK,173.544,1.580,-1790.362,OK,265.656,52.928,-1780.087,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,790995781,1780408863.018672126,1,OK,0.9103132,0.0573672,0.3876584,-0.1332659,48.463,-85.118,-1764.305,0.4907482,3,OK,48.864,-85.143,-1764.713,OK,32.763,3.292,-1722.147,OK,-13.764,-66.433,-1696.688,Passive Strays,790995781,1780408863.018,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,790995784,1780408863.068672126,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,790995784,1780408863.068672126,1,OK,0.6907539,0.0519489,0.0087261,-0.7211687,261.851,-36.615,-1787.978,0.1905282,3,OK,261.770,-36.712,-1787.992,OK,173.517,1.571,-1790.324,OK,265.627,52.910,-1780.146,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,790995784,1780408863.068672126,1,OK,0.9101958,0.0574677,0.3879381,-0.1332108,48.420,-85.112,-1764.305,0.5254602,3,OK,48.852,-85.150,-1764.747,OK,32.741,3.287,-1722.109,OK,-13.797,-66.441,-1696.615,Passive Strays,790995784,1780408863.068,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,790995787,1780408863.118672126,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,790995787,1780408863.118672126,1,OK,0.6907743,0.0522445,0.0086718,-0.7211285,261.836,-36.667,-1787.738,0.1945711,3,OK,261.748,-36.760,-1787.752,OK,173.501,1.506,-1790.117,OK,265.608,52.857,-1779.874,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,790995787,1780408863.118672126,1,OK,0.9102297,0.0579370,0.3877816,-0.1332314,48.424,-85.090,-1764.349,0.5090963,3,OK,48.844,-85.144,-1764.783,OK,32.753,3.293,-1722.076,OK,-13.792,-66.441,-1696.692,Passive Strays,790995787,1780408863.118,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,1,Out of Volume,720.598,519.910,-2467.008
4,Port 0x01: JJH Probe  s/n:3E4C880C,790995790,1780408863.168672126,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,790995790,1780408863.168672126,1,OK,0.6907795,0.0528967,0.0096888,-0.7210629,261.855,-36.743,-1787.700,0.1918925,3,OK,261.781,-36.849,-1787.714,OK,173.506,1.430,-1789.947,OK,265.605,52.766,-1779.625,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,790995790,1780408863.168672126,1,OK,0.9101632,0.0575672,0.3879971,-0.1332185,48.441,-85.116,-1764.339,0.5187770,3,OK,48.867,-85.154,-1764.776,OK,32.774,3.281,-1722.123,OK,-13.763,-66.454,-1696.646,Passive Strays,790995790,1780408863.168,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,790995793,1780408863.218672126,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,790995793,1780408863.218672126,1,OK,0.6906880,0.0538580,0.0106766,-0.7210655,261.783,-36.939,-1787.184,0.1957035,3,OK,261.699,-37.034,-1787.198,OK,173.436,1.234,-1789.328,OK,265.547,52.545,-1778.862,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,790995793,1780408863.218672126,1,OK,0.9103844,0.0573514,0.3874983,-0.1332524,48.464,-85.127,-1764.265,0.4799633,3,OK,48.856,-85.147,-1764.662,OK,32.749,3.286,-1722.121,OK,-13.780,-66.446,-1696.679,Passive Strays,790995793,1780408863.218,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,790995796,1780408863.268672126,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,790995796,1780408863.268672126,1,OK,0.6906767,0.0556418,0.0130229,-0.7209023,261.756,-37.300,-1786.438,0.1970628,3,OK,261.672,-37.401,-1786.453,OK,173.395,0.848,-1788.301,OK,265.486,52.140,-1777.594,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,790995796,1780408863.268672126,1,OK,0.9102902,0.0575022,0.3877107,-0.1332124,48.476,-85.134,-1764.274,0.5009729,3,OK,48.887,-85.167,-1764.694,OK,32.783,3.276,-1722.088,OK,-13.758,-66.473,-1696.635,Passive Strays,790995796,1780408863.268,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,1,Out of Volume,720.594,519.902,-2467.021
4,Port 0x01: JJH Probe  s/n:3E4C880C,790995799,1780408863.318672126,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,790995799,1780408863.318672126,1,OK,0.6909269,0.0589982,0.0160050,-0.7203354,261.551,-37.797,-1785.052,0.2001636,3,OK,261.453,-37.893,-1785.068,OK,173.149,0.238,-1786.645,OK,265.151,51.569,-1775.407,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,790995799,1780408863.318672126,1,OK,0.9101509,0.0575665,0.3880284,-0.1332120,48.454,-85.145,-1764.321,0.5226121,3,OK,48.883,-85.182,-1764.760,OK,32.789,3.245,-1722.104,OK,-13.747,-66.482,-1696.620,Passive Strays,790995799,1780408863.318,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,790995802,1780408863.368672124,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,790995802,1780408863.368672124,1,OK,0.6912226,0.0634052,0.0194782,-0.7195913,261.359,-38.244,-1783.841,0.1967502,3,OK,261.266,-38.337,-1783.858,OK,172.891,-0.344,-1785.158,OK,264.788,51.010,-1773.201,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,790995802,1780408863.368672124,1,OK,0.9101149,0.0575776,0.3880985,-0.1332490,48.468,-85.140,-1764.296,0.5196336,3,OK,48.893,-85.166,-1764.729,OK,32.823,3.249,-1722.083,OK,-13.725,-66.482,-1696.584,Passive Strays,790995802,1780408863.368,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,790995805,1780408863.418672124,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,790995805,1780408863.418672124,1,OK,0.6914848,0.0660419,0.0222175,-0.7190227,261.168,-38.659,-1782.911,0.1988162,3,OK,261.069,-38.749,-1782.929,OK,172.650,-0.878,-1783.951,OK,264.473,50.518,-1771.595,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,790995805,1780408863.418672124,1,OK,0.9102397,0.0573301,0.3878376,-0.1332628,48.496,-85.170,-1764.287,0.4962597,3,OK,48.901,-85.188,-1764.697,OK,32.818,3.242,-1722.132,OK,-13.718,-66.496,-1696.636,Passive Strays,790995805,1780408863.418,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,790995808,1780408863.468672124,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,790995808,1780408863.468672124,1,OK,0.6916582,0.0684874,0.0252153,-0.7185281,260.957,-39.046,-1782.088,0.1878511,3,OK,260.870,-39.134,-1782.105,OK,172.388,-1.357,-1782.787,OK,264.151,50.033,-1770.090,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,790995808,1780408863.468672124,1,OK,0.9101576,0.0577612,0.3879760,-0.1332344,48.449,-85.159,-1764.264,0.5148451,3,OK,48.872,-85.207,-1764.701,OK,32.785,3.223,-1722.010,OK,-13.744,-66.497,-1696.579,Passive Strays,790995808,1780408863.468,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,1,Out of Volume,720.535,519.889,-2466.926
4,Port 0x01: JJH Probe  s/n:3E4C880C,790995811,1780408863.518672124,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,790995811,1780408863.518672124,1,OK,0.6919528,0.0720718,0.0274690,-0.7178108,260.799,-39.463,-1781.007,0.2003639,3,OK,260.697,-39.548,-1781.026,OK,172.178,-1.919,-1781.589,OK,263.842,49.530,-1768.271,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,790995811,1780408863.518672124,1,OK,0.9101856,0.0574556,0.3879372,-0.1332884,48.488,-85.181,-1764.258,0.5031056,3,OK,48.900,-85.201,-1764.674,OK,32.829,3.219,-1722.077,OK,-13.712,-66.508,-1696.586,Passive Strays,790995811,1780408863.518,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,1,Out of Volume,720.600,519.912,-2467.021
4,Port 0x01: JJH Probe  s/n:3E4C880C,790995814,1780408863.568672124,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,790995814,1780408863.568672124,1,OK,0.6921896,0.0761884,0.0316126,-0.7169864,260.589,-39.976,-1779.875,0.2012805,3,OK,260.492,-40.075,-1779.897,OK,171.899,-2.586,-1780.047,OK,263.456,48.876,-1766.100,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,790995814,1780408863.568672124,1,OK,0.9101421,0.0574477,0.3880348,-0.1333044,48.512,-85.195,-1764.228,0.5140811,3,OK,48.933,-85.225,-1764.657,OK,32.859,3.207,-1722.038,OK,-13.679,-66.514,-1696.535,Passive Strays,790995814,1780408863.568,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,790995817,1780408863.618672124,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,790995817,1780408863.618672124,1,OK,0.6927247,0.0813044,0.0369270,-0.7156525,260.194,-40.659,-1778.363,0.1924829,3,OK,260.087,-40.732,-1778.383,OK,171.397,-3.551,-1778.007,OK,262.784,47.969,-1763.286,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,790995817,1780408863.618672124,1,OK,0.9102504,0.0576255,0.3877658,-0.1332710,48.534,-85.198,-1764.220,0.4916643,3,OK,48.937,-85.228,-1764.630,OK,32.859,3.198,-1722.012,OK,-13.676,-66.533,-1696.582,Passive Strays,790995817,1780408863.618,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,790995820,1780408863.668672124,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,790995820,1780408863.668672124,1,OK,0.6935043,0.0880553,0.0419872,-0.7138173,259.671,-41.469,-1776.420,0.2028508,3,OK,259.558,-41.554,-1776.443,OK,170.729,-4.728,-1775.718,OK,261.865,46.922,-1759.863,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,790995820,1780408863.668672124,1,OK,0.9102107,0.0574995,0.3878545,-0.1333388,48.522,-85.213,-1764.183,0.4966314,3,OK,48.928,-85.237,-1764.596,OK,32.863,3.189,-1722.000,OK,-13.680,-66.532,-1696.530,Passive Strays,790995820,1780408863.668,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,790995823,1780408863.718672124,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,790995823,1780408863.718672124,1,OK,0.6944656,0.0964147,0.0500371,-0.7112792,259.048,-42.321,-1774.444,0.2044412,3,OK,258.933,-42.410,-1774.471,OK,169.904,-6.104,-1773.014,OK,260.723,45.678,-1755.844,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,790995823,1780408863.718672124,1,OK,0.9101518,0.0577506,0.3879861,-0.1332490,48.517,-85.204,-1764.206,0.5008143,3,OK,48.928,-85.243,-1764.628,OK,32.864,3.184,-1721.961,OK,-13.670,-66.554,-1696.527,Passive Strays,790995823,1780408863.718,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,790995826,1780408863.768672124,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,790995826,1780408863.768672124,1,OK,0.6955755,0.1049153,0.0576991,-0.7084054,258.279,-43.356,-1772.062,0.2093837,3,OK,258.167,-43.452,-1772.092,OK,168.903,-7.733,-1770.003,OK,259.371,44.212,-1751.457,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,790995826,1780408863.768672124,1,OK,0.9101125,0.0577102,0.3880536,-0.1333386,48.484,-85.205,-1764.235,0.5162106,3,OK,48.908,-85.245,-1764.670,OK,32.851,3.187,-1721.999,OK,-13.701,-66.534,-1696.533,Passive Strays,790995826,1780408863.768,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,790995829,1780408863.818672124,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,790995829,1780408863.818672124,1,OK,0.6967385,0.1161282,0.0685714,-0.7045337,257.382,-44.599,-1769.401,0.2161952,3,OK,257.273,-44.714,-1769.439,OK,167.722,-9.770,-1766.394,OK,257.732,42.304,-1746.069,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,790995829,1780408863.818672124,1,OK,0.9100017,0.0574983,0.3883703,-0.1332643,48.477,-85.221,-1764.229,0.5334219,3,OK,48.914,-85.250,-1764.674,OK,32.853,3.168,-1722.011,OK,-13.685,-66.554,-1696.468,Passive Strays,790995829,1780408863.818,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,790995832,1780408863.868672124,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,790995832,1780408863.868672124,1,OK,0.6976499,0.1266915,0.0784268,-0.7007732,256.547,-45.860,-1766.770,0.2346121,3,OK,256.439,-46.014,-1766.823,OK,166.637,-11.784,-1762.957,OK,256.195,40.366,-1740.926,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,790995832,1780408863.868672124,1,OK,0.9100529,0.0580430,0.3881988,-0.1331781,48.457,-85.203,-1764.304,0.5307758,3,OK,48.895,-85.265,-1764.759,OK,32.817,3.162,-1721.982,OK,-13.716,-66.569,-1696.569,Passive Strays,790995832,1780408863.868,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,790995835,1780408863.918672124,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,790995835,1780408863.918672124,1,OK,0.6983067,0.1362031,0.0864424,-0.6973838,255.801,-47.027,-1764.363,0.2541598,3,OK,255.666,-47.174,-1764.421,OK,165.678,-13.632,-1759.997,OK,254.854,38.543,-1736.377,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,790995835,1780408863.918672124,1,OK,0.9101883,0.0576352,0.3879379,-0.1331901,48.423,-85.238,-1764.184,0.5075498,3,OK,48.839,-85.268,-1764.608,OK,32.754,3.151,-1721.963,OK,-13.784,-66.591,-1696.506,Passive Strays,790995835,1780408863.918,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,1,Out of Volume,720.582,519.910,-2466.966
