Tools,Port 0x01: JJH Probe  s/n:3E4C880C,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Passive Strays,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz
4,Port 0x01: JJH Probe  s/n:3E4C880C,843426589,1781282709.818636600,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843426589,1781282709.818636600,1,OK,0.8916651,0.4371080,0.1115760,-0.0376919,99.528,223.457,-1677.377,0.3989178,3,OK,99.557,223.258,-1677.649,OK,51.383,167.468,-1738.293,OK,12.188,220.595,-1656.725,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843426589,1781282709.818636600,1,OK,0.9198282,0.0856801,0.1614359,-0.3471504,25.294,-466.355,-1642.469,0.7912466,3,OK,25.749,-467.290,-1642.855,OK,37.490,-370.452,-1617.855,OK,-40.889,-408.871,-1609.011,Passive Strays,843426589,1781282709.818,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,3,OK,371.193,521.628,-2091.904,OK,362.222,571.317,-2129.108,Saturated,355.632,496.665,-2138.150
4,Port 0x01: JJH Probe  s/n:3E4C880C,843426592,1781282709.868636600,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843426592,1781282709.868636600,1,OK,0.8915750,0.4371983,0.1119764,-0.0375886,99.525,223.484,-1677.396,0.3872368,3,OK,99.549,223.281,-1677.672,OK,51.384,167.476,-1738.317,OK,12.191,220.587,-1656.667,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843426592,1781282709.868636600,1,OK,0.9199101,0.0855653,0.1610826,-0.3471258,25.334,-466.340,-1642.355,0.7810857,3,OK,25.779,-467.266,-1642.735,OK,37.509,-370.424,-1617.779,OK,-40.867,-408.856,-1608.969,Passive Strays,843426592,1781282709.868,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,3,OK,371.201,521.631,-2091.886,OK,362.232,571.339,-2129.175,Saturated,355.629,496.657,-2138.122
4,Port 0x01: JJH Probe  s/n:3E4C880C,843426595,1781282709.918636600,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843426595,1781282709.918636600,1,OK,0.8915534,0.4371971,0.1121188,-0.0376916,99.527,223.478,-1677.349,0.3915513,3,OK,99.546,223.267,-1677.636,OK,51.373,167.476,-1738.255,OK,12.191,220.594,-1656.578,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843426595,1781282709.918636600,1,OK,0.9199155,0.0855025,0.1611764,-0.3470836,25.353,-466.341,-1642.344,0.7824848,3,OK,25.804,-467.265,-1642.725,OK,37.524,-370.427,-1617.775,OK,-40.855,-408.861,-1608.943,Passive Strays,843426595,1781282709.918,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,3,OK,371.187,521.653,-2092.010,OK,362.227,571.357,-2129.207,Saturated,355.632,496.667,-2138.126
4,Port 0x01: JJH Probe  s/n:3E4C880C,843426598,1781282709.968636600,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843426598,1781282709.968636600,1,OK,0.8916462,0.4372078,0.1113315,-0.0377063,99.520,223.445,-1677.297,0.3869470,3,OK,99.547,223.258,-1677.552,OK,51.373,167.470,-1738.251,OK,12.186,220.600,-1656.691,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843426598,1781282709.968636600,1,OK,0.9199940,0.0853473,0.1607878,-0.3470938,25.389,-466.343,-1642.214,0.7688800,3,OK,25.831,-467.253,-1642.588,OK,37.540,-370.423,-1617.694,OK,-40.830,-408.853,-1608.893,Passive Strays,843426598,1781282709.968,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,3,OK,371.183,521.632,-2091.927,OK,362.221,571.337,-2129.160,Saturated,355.633,496.658,-2138.126
4,Port 0x01: JJH Probe  s/n:3E4C880C,843426601,1781282710.018636600,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843426601,1781282710.018636600,1,OK,0.8916536,0.4371470,0.1114910,-0.0377647,99.522,223.467,-1677.343,0.3750034,3,OK,99.545,223.278,-1677.601,OK,51.368,167.471,-1738.293,OK,12.188,220.632,-1656.689,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843426601,1781282710.018636600,1,OK,0.9199142,0.0856058,0.1612130,-0.3470444,25.401,-466.319,-1642.177,0.7916988,3,OK,25.851,-467.259,-1642.562,OK,37.560,-370.400,-1617.581,OK,-40.801,-408.844,-1608.764,Passive Strays,843426601,1781282710.018,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,3,OK,371.150,521.607,-2091.783,OK,362.201,571.330,-2129.069,Saturated,355.627,496.665,-2138.130
4,Port 0x01: JJH Probe  s/n:3E4C880C,843426604,1781282710.068636600,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843426604,1781282710.068636600,1,OK,0.8918022,0.4368815,0.1113579,-0.0377190,99.529,223.477,-1677.305,0.3891976,3,OK,99.560,223.293,-1677.559,OK,51.378,167.456,-1738.214,OK,12.197,220.635,-1656.700,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843426604,1781282710.068636600,1,OK,0.9199994,0.0851940,0.1610800,-0.3469817,25.471,-466.280,-1641.953,0.7828144,3,OK,25.918,-467.208,-1642.333,OK,37.605,-370.342,-1617.440,OK,-40.745,-408.801,-1608.591,Passive Strays,843426604,1781282710.068,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,3,OK,371.170,521.617,-2091.850,OK,362.218,571.349,-2129.151,Saturated,355.630,496.672,-2138.143
4,Port 0x01: JJH Probe  s/n:3E4C880C,843426607,1781282710.118636600,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843426607,1781282710.118636600,1,OK,0.8917533,0.4370414,0.1111118,-0.0377493,99.531,223.455,-1677.204,0.3601368,3,OK,99.567,223.295,-1677.427,OK,51.368,167.442,-1738.177,OK,12.207,220.634,-1656.639,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843426607,1781282710.118636600,1,OK,0.9202526,0.0836959,0.1606346,-0.3468813,25.623,-466.256,-1641.457,0.7498741,3,OK,26.063,-467.138,-1641.819,OK,37.697,-370.264,-1617.253,OK,-40.636,-408.743,-1608.268,Passive Strays,843426607,1781282710.118,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,3,OK,371.152,521.585,-2091.716,OK,362.217,571.332,-2129.107,Saturated,355.639,496.673,-2138.134
4,Port 0x01: JJH Probe  s/n:3E4C880C,843426610,1781282710.168636600,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843426610,1781282710.168636600,1,OK,0.8918996,0.4365363,0.1119435,-0.0376816,99.503,223.485,-1677.387,0.3834127,3,OK,99.516,223.283,-1677.659,OK,51.361,167.386,-1738.228,OK,12.180,220.623,-1656.654,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843426610,1781282710.168636600,1,OK,0.9204064,0.0829513,0.1604344,-0.3467447,25.811,-466.164,-1640.838,0.7799656,3,OK,26.260,-467.088,-1641.213,OK,37.822,-370.105,-1616.768,OK,-40.477,-408.621,-1607.725,Passive Strays,843426610,1781282710.168,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,3,OK,371.170,521.627,-2091.839,OK,362.207,571.334,-2129.084,Saturated,355.621,496.671,-2138.128
4,Port 0x01: JJH Probe  s/n:3E4C880C,843426613,1781282710.218636600,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843426613,1781282710.218636600,1,OK,0.8921027,0.4362070,0.1116378,-0.0375927,99.488,223.475,-1677.343,0.3928567,3,OK,99.501,223.285,-1677.598,OK,51.355,167.341,-1738.149,OK,12.179,220.607,-1656.703,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843426613,1781282710.218636600,1,OK,0.9206120,0.0817805,0.1599431,-0.3467041,26.021,-466.076,-1640.223,0.7778746,3,OK,26.471,-466.997,-1640.594,OK,37.983,-369.952,-1616.394,OK,-40.305,-408.486,-1607.265,Passive Strays,843426613,1781282710.218,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,3,OK,371.191,521.621,-2091.872,OK,362.228,571.341,-2129.126,Saturated,355.619,496.648,-2138.013
4,Port 0x01: JJH Probe  s/n:3E4C880C,843426616,1781282710.268636600,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843426616,1781282710.268636600,1,OK,0.8921416,0.4360567,0.1118945,-0.0376512,99.490,223.487,-1677.386,0.4071772,3,OK,99.504,223.284,-1677.658,OK,51.346,167.339,-1738.138,OK,12.179,220.611,-1656.697,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843426616,1781282710.268636600,1,OK,0.9206467,0.0810311,0.1603035,-0.3466215,26.077,-466.012,-1639.963,0.8064563,3,OK,26.543,-466.967,-1640.349,OK,38.009,-369.845,-1616.250,OK,-40.246,-408.394,-1606.985,Passive Strays,843426616,1781282710.268,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,3,OK,371.179,521.624,-2091.858,OK,362.216,571.327,-2129.089,Saturated,355.639,496.666,-2138.128
4,Port 0x01: JJH Probe  s/n:3E4C880C,843426619,1781282710.318636600,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843426619,1781282710.318636600,1,OK,0.8921615,0.4361538,0.1113617,-0.0376334,99.493,223.477,-1677.341,0.4100935,3,OK,99.510,223.287,-1677.598,OK,51.362,167.362,-1738.137,OK,12.179,220.624,-1656.762,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843426619,1781282710.318636600,1,OK,0.9207541,0.0804292,0.1599819,-0.3466248,26.082,-466.008,-1639.919,0.7809341,3,OK,26.543,-466.927,-1640.291,OK,37.997,-369.830,-1616.341,OK,-40.261,-408.373,-1607.036,Passive Strays,843426619,1781282710.318,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,3,OK,371.153,521.581,-2091.664,OK,362.237,571.339,-2129.145,Saturated,355.628,496.662,-2138.055
4,Port 0x01: JJH Probe  s/n:3E4C880C,843426622,1781282710.368636600,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843426622,1781282710.368636600,1,OK,0.8921436,0.4360108,0.1120730,-0.0376045,99.509,223.503,-1677.497,0.4214668,3,OK,99.526,223.289,-1677.784,OK,51.373,167.351,-1738.220,OK,12.191,220.607,-1656.779,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843426622,1781282710.368636600,1,OK,0.9206492,0.0810676,0.1601546,-0.3466750,26.035,-466.017,-1640.061,0.7902415,3,OK,26.494,-466.952,-1640.438,OK,37.972,-369.863,-1616.352,OK,-40.281,-408.397,-1607.110,Passive Strays,843426622,1781282710.368,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,3,OK,371.201,521.627,-2091.875,OK,362.250,571.352,-2129.188,Saturated,355.630,496.655,-2138.051
4,Port 0x01: JJH Probe  s/n:3E4C880C,843426625,1781282710.418636600,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843426625,1781282710.418636600,1,OK,0.8920875,0.4361989,0.1117586,-0.0376877,99.507,223.473,-1677.411,0.4006120,3,OK,99.527,223.272,-1677.681,OK,51.365,167.346,-1738.198,OK,12.184,220.614,-1656.733,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843426625,1781282710.418636600,1,OK,0.9205803,0.0815089,0.1603487,-0.3466647,26.019,-466.041,-1640.142,0.7947807,3,OK,26.475,-466.985,-1640.522,OK,37.974,-369.901,-1616.340,OK,-40.287,-408.445,-1607.131,Passive Strays,843426625,1781282710.418,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,3,OK,371.193,521.630,-2091.842,OK,362.230,571.338,-2129.146,Saturated,355.629,496.657,-2138.085
4,Port 0x01: JJH Probe  s/n:3E4C880C,843426628,1781282710.468636600,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843426628,1781282710.468636600,1,OK,0.8921548,0.4361520,0.1114059,-0.0376816,99.508,223.457,-1677.375,0.4037586,3,OK,99.516,223.268,-1677.627,OK,51.367,167.339,-1738.171,OK,12.205,220.611,-1656.784,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843426628,1781282710.468636600,1,OK,0.9206479,0.0813428,0.1600049,-0.3466831,26.041,-466.049,-1640.091,0.7740744,3,OK,26.493,-466.963,-1640.461,OK,37.987,-369.915,-1616.343,OK,-40.283,-408.445,-1607.151,Passive Strays,843426628,1781282710.468,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,3,OK,371.194,521.605,-2091.799,OK,362.229,571.323,-2129.066,Saturated,355.646,496.663,-2138.097
4,Port 0x01: JJH Probe  s/n:3E4C880C,843426631,1781282710.518636600,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843426631,1781282710.518636600,1,OK,0.8919969,0.4362782,0.1121770,-0.0376717,99.519,223.485,-1677.423,0.3957515,3,OK,99.539,223.279,-1677.701,OK,51.366,167.350,-1738.200,OK,12.201,220.600,-1656.663,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843426631,1781282710.518636600,1,OK,0.9207387,0.0809221,0.1596598,-0.3466996,26.052,-466.027,-1639.985,0.7533646,3,OK,26.490,-466.919,-1640.344,OK,37.979,-369.875,-1616.334,OK,-40.275,-408.411,-1607.137,Passive Strays,843426631,1781282710.518,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,3,OK,371.198,521.620,-2091.807,OK,362.230,571.324,-2129.052,Saturated,355.646,496.665,-2138.095
4,Port 0x01: JJH Probe  s/n:3E4C880C,843426634,1781282710.568636600,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843426634,1781282710.568636600,1,OK,0.8921059,0.4362025,0.1116078,-0.0376573,99.508,223.471,-1677.422,0.4004529,3,OK,99.531,223.276,-1677.686,OK,51.371,167.348,-1738.220,OK,12.183,220.615,-1656.778,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843426634,1781282710.568636600,1,OK,0.9206858,0.0809857,0.1598888,-0.3467196,26.034,-466.020,-1640.040,0.7781109,3,OK,26.486,-466.941,-1640.411,OK,37.968,-369.865,-1616.362,OK,-40.284,-408.390,-1607.142,Passive Strays,843426634,1781282710.568,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,3,OK,371.186,521.625,-2091.846,OK,362.230,571.346,-2129.112,Saturated,355.642,496.666,-2138.109
4,Port 0x01: JJH Probe  s/n:3E4C880C,843426637,1781282710.618636600,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843426637,1781282710.618636600,1,OK,0.8919855,0.4364969,0.1114160,-0.0376665,99.512,223.438,-1677.358,0.3758397,3,OK,99.535,223.258,-1677.601,OK,51.370,167.343,-1738.231,OK,12.192,220.596,-1656.742,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843426637,1781282710.618636600,1,OK,0.9206273,0.0812846,0.1601675,-0.3466764,26.015,-466.049,-1640.169,0.7914140,3,OK,26.476,-466.984,-1640.547,OK,37.964,-369.903,-1616.420,OK,-40.307,-408.438,-1607.201,Passive Strays,843426637,1781282710.618,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,3,OK,371.153,521.584,-2091.701,OK,362.225,571.332,-2129.078,Saturated,355.649,496.676,-2138.144
4,Port 0x01: JJH Probe  s/n:3E4C880C,843426640,1781282710.668636600,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843426640,1781282710.668636600,1,OK,0.8921128,0.4361259,0.1118661,-0.0376148,99.516,223.483,-1677.394,0.4123610,3,OK,99.537,223.278,-1677.671,OK,51.380,167.347,-1738.154,OK,12.195,220.601,-1656.712,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843426640,1781282710.668636600,1,OK,0.9206257,0.0814879,0.1600024,-0.3467092,26.000,-466.073,-1640.223,0.7645333,3,OK,26.443,-466.978,-1640.588,OK,37.959,-369.944,-1616.449,OK,-40.316,-408.481,-1607.278,Passive Strays,843426640,1781282710.668,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,3,OK,371.167,521.615,-2091.809,OK,362.244,571.341,-2129.118,Saturated,355.648,496.671,-2138.106
4,Port 0x01: JJH Probe  s/n:3E4C880C,843426643,1781282710.718636600,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843426643,1781282710.718636600,1,OK,0.8919303,0.4365475,0.1116383,-0.0377302,99.526,223.442,-1677.317,0.3845282,3,OK,99.543,223.249,-1677.576,OK,51.377,167.360,-1738.171,OK,12.206,220.598,-1656.650,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843426643,1781282710.718636600,1,OK,0.9204841,0.0823607,0.1602486,-0.3467653,25.917,-466.109,-1640.554,0.7904872,3,OK,26.371,-467.047,-1640.933,OK,37.908,-370.012,-1616.601,OK,-40.379,-408.529,-1607.507,Passive Strays,843426643,1781282710.718,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,3,OK,371.200,521.660,-2091.940,OK,362.237,571.338,-2129.119,Saturated,355.650,496.669,-2138.129
4,Port 0x01: JJH Probe  s/n:3E4C880C,843426646,1781282710.768636600,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843426646,1781282710.768636600,1,OK,0.8919787,0.4363459,0.1120752,-0.0376211,99.526,223.480,-1677.421,0.4020793,3,OK,99.546,223.275,-1677.699,OK,51.380,167.361,-1738.207,OK,12.206,220.588,-1656.690,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843426646,1781282710.768636600,1,OK,0.9204005,0.0825033,0.1604893,-0.3468418,25.834,-466.150,-1640.768,0.7813804,3,OK,26.288,-467.073,-1641.144,OK,37.861,-370.076,-1616.784,OK,-40.446,-408.576,-1607.672,Passive Strays,843426646,1781282710.768,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,3,OK,371.206,521.636,-2091.936,OK,362.249,571.335,-2129.160,Saturated,355.661,496.676,-2138.168
4,Port 0x01: JJH Probe  s/n:3E4C880C,843426649,1781282710.818636600,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843426649,1781282710.818636600,1,OK,0.8917949,0.4368175,0.1116855,-0.0376652,99.533,223.448,-1677.285,0.3604562,3,OK,99.549,223.268,-1677.527,OK,51.380,167.379,-1738.197,OK,12.220,220.591,-1656.608,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843426649,1781282710.818636600,1,OK,0.9203289,0.0837270,0.1603199,-0.3468171,25.771,-466.152,-1641.007,0.7950976,3,OK,26.210,-467.106,-1641.390,OK,37.808,-370.098,-1616.791,OK,-40.504,-408.625,-1607.868,Passive Strays,843426649,1781282710.818,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,3,OK,371.201,521.647,-2091.848,OK,362.237,571.337,-2129.150,Saturated,355.658,496.675,-2138.151
4,Port 0x01: JJH Probe  s/n:3E4C880C,843426652,1781282710.868636600,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843426652,1781282710.868636600,1,OK,0.8918939,0.4365892,0.1117593,-0.0377507,99.535,223.465,-1677.299,0.3959800,3,OK,99.562,223.268,-1677.567,OK,51.375,167.396,-1738.136,OK,12.208,220.609,-1656.615,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843426652,1781282710.868636600,1,OK,0.9202379,0.0833505,0.1608247,-0.3469155,25.707,-466.190,-1641.085,0.7713226,3,OK,26.160,-467.097,-1641.458,OK,37.780,-370.177,-1616.934,OK,-40.542,-408.647,-1607.880,Passive Strays,843426652,1781282710.868,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,3,OK,371.201,521.647,-2091.872,OK,362.237,571.357,-2129.185,Saturated,355.637,496.663,-2138.083
